"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","industry","Summary Quote",
"VGSH","Vanguard Short Term Government Bond ETF","60.851","255574200","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vgsh",
"VCSH","Vanguard Short-Term Corporate Bond ETF","80.31","5252274000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vcsh",
"VXUS","Vanguard STAR Funds Vanguard Total International Stock ETF","48.58","1486548000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vxus",
"VDSI","VASCO Data Security International, Inc.","8.38","326590170.12","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/vdsi",
"VASC","Vascular Solutions, Inc.","15.17","250349432.93","n/a","2000","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/vasc",
"WOOF","VCA Antech, Inc.","23.16","2046927351.6","n/a","2001","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/woof",
"VECO","Veeco Instruments Inc.","33.86","1325843627.24","n/a","1994","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/veco",
"VELT","Velti plc","3.21","208641740.67","n/a","2011","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/velt",
"APPY","Venaxis, Inc.","2.41","23990055.8","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/appy",
"VTUS","Ventrus Biosciences, Inc.","3.34","65478529","n/a","2010","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vtus",
"VRA","Vera Bradley, Inc.","24.395","989512502.685","n/a","2010","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/vra",
"VSTM","Verastem, Inc.","9.37","197812037.7","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vstm",
"VRNM","Verenium Corporation","2.5","31957235","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/vrnm",
"VRNT","Verint Systems Inc.","35.87","1438235449.25","n/a","2002","Technology","EDP Services","http://www.nasdaq.com/symbol/vrnt",
"VRSN","VeriSign, Inc.","46.85","7147495733.75","n/a","1998","Technology","EDP Services","http://www.nasdaq.com/symbol/vrsn",
"VRSK","Verisk Analytics, Inc.","59.84","10061596336","n/a","2009","Technology","EDP Services","http://www.nasdaq.com/symbol/vrsk",
"VRML","Vermillion, Inc.","1.1999","18238574.7921","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/vrml",
"VTNR","Vertex Energy, Inc","3.95","66135995.5","n/a","n/a","Public Utilities","Environmental Services","http://www.nasdaq.com/symbol/vtnr",
"VRTX","Vertex Pharmaceuticals Incorporated","52.55","11465812401.4","n/a","1982","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vrtx",
"VRTA","Vestin Realty Mortgage I, Inc.","1.21","7672439.39","n/a","1999","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/vrta",
"VRTB","Vestin Realty Mortgage II, Inc.","1.31","15830274.49","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/vrtb",
"VIA","Viacom Inc.","64.46","3297209575","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/via",
"VIAB","Viacom Inc.","61.85","27449492205.05","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/viab",
"VSAT","ViaSat, Inc.","46.21","2075063099.86","n/a","1996","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/vsat",
"VIAS","Viasystems Group, Inc.","14.74","305182325.36","n/a","1995","Technology","Electrical Products","http://www.nasdaq.com/symbol/vias",
"VICL","Vical Incorporated","4.16","358792582.72","n/a","1993","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/vicl",
"VICR","Vicor Corporation","5.31","222015501.99","n/a","1983","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/vicr",
"VIDE","Video Display Corporation","3.81","28828784.1","n/a","1985","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/vide",
"VPFG","ViewPoint Financial Group, Inc.","20.82","824740807.02","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/vpfg",
"VBFC","Village Bank and Trust Financial Corp.","2.06","8758697.7","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/vbfc",
"VLGEA","Village Super Market, Inc.","33","287524578","n/a","n/a","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/vlgea",
"VIMC","Vimicro International Corporation","1.68","49657287.12","n/a","2005","Technology","Semiconductors","http://www.nasdaq.com/symbol/vimc",
"VIRC","Virco Manufacturing Corporation","2.52","36666934.92","n/a","n/a","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/virc",
"VMED","Virgin Media Inc.","47.68","12842188606.72","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/vmed",
"VCBI","Virginia Commerce Bancorp","13.91","428771938.66","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/vcbi",
"VPHM","ViroPharma Incorporated","25.63","1671305567.91","n/a","1996","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vphm",
"VSCP","VirtualScopics, Inc.","0.72","21418388.64","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/vscp",
"VRTS","Virtus Investment Partners, Inc.","185.8","1455108307.2","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/vrts",
"VRTU","Virtusa Corporation","22.46","584114210.36","n/a","2007","Technology","EDP Services","http://www.nasdaq.com/symbol/vrtu",
"VISN","VisionChina Media, Inc.","3.7","18742905","n/a","1993","Technology","Advertising","http://www.nasdaq.com/symbol/visn",
"VSCI","Vision-Sciences, Inc.","1.14","52685529.78","n/a","1992","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/vsci",
"VPRT","Vistaprint N.V.","39.02","1309971011.68","n/a","2005","Miscellaneous","Publishing","http://www.nasdaq.com/symbol/vprt",
"VITC","Vitacost.com, Inc.","6.95","232863370.95","n/a","2009","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/vitc",
"VTSS","Vitesse Semiconductor Corporation","2.09","78099477.39","n/a","1991","Technology","Semiconductors","http://www.nasdaq.com/symbol/vtss",
"VTNC","Vitran Corporation, Inc.","6.58","107907005.78","n/a","n/a","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/vtnc",
"VVUS","VIVUS, Inc.","11.79","1186781741.91","n/a","1994","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vvus",
"VOCS","Vocus, Inc.","13.12","276862280.96","n/a","2005","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/vocs",
"VOD","Vodafone Group Plc","27.68","137419962418.24","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/vod",
"VOLC","Volcano Corporation","23.31","1261153540.71","n/a","2006","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/volc",
"VLTR","Volterra Semiconductor Corporation","14.74","370940324.92","n/a","2004","Technology","Semiconductors","http://www.nasdaq.com/symbol/vltr",
"VOXX","VOXX International Corporation","10.2","239924389.8","n/a","n/a","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/voxx",
"VSBN","VSB Bancorp, Inc. (NY)","10.43","18521687.87","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/vsbn",
"VSEC","VSE Corporation","23.22","123284639.52","n/a","n/a","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/vsec",
"WACLY","Wacoal Holdings Corporation","52.66","1483389334.76","n/a","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/wacly",
"WCRX","Warner Chilcott plc","13.61","3408953045.4","n/a","1997","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/wcrx",
"WRES","Warren Resources, Inc.","2.75","199751120.25","n/a","2004","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/wres",
"WBCO","Washington Banking Company","13.86","214185468.42","n/a","1994","Finance","Major Banks","http://www.nasdaq.com/symbol/wbco",
"WAFD","Washington Federal, Inc.","17.53","1844216443.44","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/wafd",
"WAFDW","Washington Federal, Inc.","4.09","0","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/wafdw",
"WASH","Washington Trust Bancorp, Inc.","27.22","446561820.22","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wash",
"WFBI","WashingtonFirst Bankshares Inc","11.98","35160760.9","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wfbi",
"WSBF","Waterstone Financial, Inc.","8.09","253622284.73","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/wsbf",
"WAVX","Wave Systems Corp.","0.83","86888669.52","n/a","1994","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/wavx",
"WAYN","Wayne Savings Bancshares Inc.","9.96","29818706.16","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/wayn",
"WSTG","Wayside Technology Group, Inc.","12.91","61368433.78","n/a","n/a","Technology","Retail: Computer Software & Peripheral Equipment","http://www.nasdaq.com/symbol/wstg",
"WDFC","WD-40 Company","54.49","849974470.76","n/a","1973","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/wdfc",
"WWWW","Web.com Group, Inc.","17.28","859507960.32","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/wwww",
"WBMD","WebMD Health Corp","24.3","1211967846","n/a","2005","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/wbmd",
"WEBM","WebMediaBrands Inc","1.73","10402775.45","n/a","2000","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/webm",
"WBSN","Websense, Inc.","14.93","545829707.01","n/a","2000","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/wbsn",
"WEBK","Wellesley Bancorp, Inc.","15.8799","39599547.831","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/webk",
"WEN","Wendy&#39;s Company (The)","5.47","2149380563.78","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/wen",
"WERN","Werner Enterprises, Inc.","23.53","1723933073.72","n/a","1986","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/wern",
"WSBC","WesBanco, Inc.","24.1","704119096","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wsbc",
"WTBA","West Bancorporation","11.02","191790779.64","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wtba",
"WCBO","West Coast Bancorp","23.86","460324919.56","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wcbo",
"WMAR","West Marine, Inc.","12.18","291551283.66","n/a","1993","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/wmar",
"WABC","Westamerica Bancorporation","45.11","1225455057.19","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wabc",
"WSTL","Westell Technologies, Inc.","1.83","107767559.91","n/a","1995","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/wstl",
"WDC","Western Digital Corporation","48.01","11554344413.7","n/a","1972","Technology","Electronic Components","http://www.nasdaq.com/symbol/wdc",
"WFD","Westfield Financial, Inc.","7.83","194072688.72","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/wfd",
"WLB","Westmoreland Coal Company","11.92","168816535.12","n/a","n/a","Energy","Coal Mining","http://www.nasdaq.com/symbol/wlb",
"WLBPZ","Westmoreland Coal Company","27.42","4386103.2","n/a","n/a","Energy","Coal Mining","http://www.nasdaq.com/symbol/wlbpz",
"WPRT","Westport Innovations Inc","31.35","1733529317.85","n/a","n/a","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/wprt",
"WEYS","Weyco Group, Inc.","24.26","263093246.84","n/a","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/weys",
"WHLR","Wheeler Real Estate Investment Trust, Inc.","6.02","19875042.04","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/whlr",
"WHF","WhiteHorse Finance, Inc.","15.37","230021640.88","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/whf",
"WFM","Whole Foods Market, Inc.","86","15938550280","n/a","n/a","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/wfm",
"WILN","Wi-Lan Inc","4.69","570052747.32","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/wiln",
"WVVI","Willamette Valley Vineyards, Inc.","4.2001","20224292.1193","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/wvvi",
"WLDN","Willdan Group, Inc.","2.16","15844388.4","n/a","2006","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/wldn",
"WLFC","Willis Lease Finance Corporation","16.14","143063410.56","n/a","1996","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/wlfc",
"WIBC","Wilshire Bancorp, Inc.","6.38","454863018.72","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wibc",
"WIN","Windstream Corporation","8.71","5143122451.22","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/win",
"WINA","Winmark Corporation","62.67","312506399.13","n/a","1992","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/wina",
"WTFC","Wintrust Financial Corporation","36.7","1357298487","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wtfc",
"WTFCW","Wintrust Financial Corporation","17.25","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wtfcw",
"RNIN","Wireless Ronin Technologies, Inc.","1.84","9232726.24","n/a","2006","Technology","EDP Services","http://www.nasdaq.com/symbol/rnin",
"WETF","WisdomTree Investments, Inc.","9.74","1218296537.2","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/wetf",
"GULF","WisdomTree Middle East Dividend Fund","16.46","14814000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gulf",
"CHXF","WisdomTree Trust WisdomTree China Dividend Ex-Financials Fund","53.8","37660107.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/chxf",
"EMCB","WisdomTree Trust WisdomTree Emerging Markets Corporate Bond Fu","79.7001","127520319.4002","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/emcb",
"GLCB","WisdomTree Trust WisdomTree Global Corporate Bond Fund","75.1401","7514160.2802","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/glcb",
"WBKC","Wolverine Bancorp, Inc.","18.7801","46931131.8582","n/a","2011","Finance","Banks","http://www.nasdaq.com/symbol/wbkc",
"WWD","Woodward, Inc.","39.94","2743269074.76","n/a","n/a","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/wwd",
"WRLD","World Acceptance Corporation","79.35","979118535.3","n/a","1991","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/wrld",
"XWES","World Energy Solutions Inc (DE)","3.81","46122149.31","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/xwes",
"WPCS","WPCS International Incorporated","0.3891","2706099.4506","n/a","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/wpcs",
"WPPGY","WPP plc","80.44","20356534281.68","n/a","n/a","Technology","Advertising","http://www.nasdaq.com/symbol/wppgy",
"WMGI","Wright Medical Group, Inc.","23.77","943801779.22","n/a","2001","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/wmgi",
"WMGIZ","Wright Medical Group, Inc.","2.8","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wmgiz",
"WSB","WSB Holdings, Inc.","6.35","50905454.45","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/wsb",
"WSFS","WSFS Financial Corporation","48.22","421226774.4","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wsfs",
"WSFSL","WSFS Financial Corporation","26","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wsfsl",
"WSCI","WSI Industries Inc.","6.336","18399040.704","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/wsci",
"WVFC","WVS Financial Corp.","10.01","20599879.3","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/wvfc",
"WYNN","Wynn Resorts, Limited","118.15","11931107422.8","n/a","2002","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/wynn",
"XBKS","Xenith Bankshares, Inc.","5.35","55891064.8","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/xbks",
"XNPT","XenoPort, Inc.","8.59","369037953.55","n/a","2005","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/xnpt",
"XLNX","Xilinx, Inc.","38.33","10025658887.76","n/a","1990","Technology","Semiconductors","http://www.nasdaq.com/symbol/xlnx",
